#,Zerpmon,Types,,White Move #1,Dmg,Type,ID,%,White Move #2,Dmg,Type,ID,%,Gold Move #1,Dmg,Type,ID,%,Gold Move #2,Dmg,Type,ID,%,Purple Move,Stars,ID,%,Purple Move #2,Stars,ID,%,Blue Move,ID,%,Miss,ID,%,NFToken ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Serpentile,Poison,Grass,Venomous Bite,50,Poison,#144,18.00%,Poisonous Whirlwind,80,Poison,#146,20.00%,Venom Pounce,70,Poison,#153,15.00%,Leaf Tornado,70,Grass,#81,12.00%,Floral Fusion,****,#86,14.00%,Petal Dance,*,#83,9.00%,Burrow,#385,2.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E24882BEC00000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Cobrakong,Poison,Grass,Venomous Bite,50,Poison,#144,16.00%,Venoshock,120,Poison,#150,14.00%,Digging Strike,55,Ground,#170,10.00%,Chlorophyll Charge,85,Grass,#82,18.00%,Floral Fusion,****,#86,12.00%,Acid Rain,***,#157,13.00%,,,,Miss,#1,17.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E3B6DFCED00000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Emberquill,Fire,Flying,Inferno Blitz,80,Fire,#37,8.00%,Soaring Strike,80,Flying,#182,16.00%,Dive Tackle,40,Flying,#187,11.00%,Flutter Fury,70,Fairy,#333,22.00%,Pheonix Fury,****,#50,14.00%,Brave Bird,***,#193,10.00%,,,,Miss,#1,19.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E5253CDEE00000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Aerohawk,Fire,Fairy,Mystic Moonbeam,120,Fairy,#329,19.00%,Cosmic Ray Beam,100,Cosmic,#345,22.00%,Whirlwind Whack,70,Flying,#189,8.00%,,,,,0.00%,Pheonix Fury,****,#50,20.00%,Charm Beam,**,#336,11.00%,,,,Miss,#1,20.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E69399EEF00000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Geocrab,Rock,Bug,Thorn Shot,80,Grass,#420,15.00%,X-Scissor Strike,100,Bug,#219,20.00%,Fossil Fury,55,Rock,#242,18.00%,Geode Grenade,85,Rock,#244,12.00%,Metamorphosis Madness,***,#229,13.00%,Ancient Power,***,#247,6.00%,,,,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E801F6FF000000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Crabmancer,Rock,Bug,Titan Steel Tempest,120,Steel,#312,20.00%,Skeletal Strike,50,Undead,#360,12.00%,Bedrock Blast,70,Rock,#243,18.00%,Crawler Clobber,85,Bug,#226,19.00%,Metamorphosis Madness,***,#229,10.00%,Leech,*,#227,4.00%,,,,Miss,#1,17.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E970540F100000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Pupix,Dark,Normal,Dark Energy Blast,100,Dark,#291,18.00%,Tail Swipe,50,Normal,#9,12.00%,Cursed Cut,55,Ghost,#260,12.00%,Obilivion Orb,70,Dark,#297,23.00%,Dark Whispers,**,#300,10.00%,Draining Kiss,***,#337,15.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EADEB11F200000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Foliageist,Fighting,Grass,Bramble Barrage,80,Grass,#73,20.00%,Iron Strike,100,Fighting,#130,18.00%,Close Combat,85,Fighting,#136,21.00%,Lunar Wave,40,Cosmic,#349,10.00%,Eclipse Edge,*,#353,15.00%,Floral Fusion,****,#86,6.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EC4D0E2F300000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Galaxizyme,Fighting,Grass,Thorn Blizzard,120,Grass,#77,19.00%,Submission Slam,120,Fighting,#132,16.00%,Smack Down,70,Fighting,#135,16.00%,Terra Tackle,40,Ground,#169,18.00%,Scale Armour,**,#282,10.00%,Iron Defense,**,#318,6.00%,,,,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EDBB6B3F400000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Galagon,Cosmic,Dragon,Dimensional Lazer,125,Cosmic,#396,13.00%,Black Hole Implosion,120,Cosmic,#347,18.00%,Obilivion Orb,70,Dark,#297,20.00%,Hailstorm Fury,70,Ice,#117,15.00%,Dragon's Roar,***,#283,9.00%,Scale Armour,**,#282,7.00%,Mirage,#383,5.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EF29C84F50000015A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Prismafly,Bug,Ground,Mandible Maul,120,Bug,#221,12.00%,Aerial Assault,80,Flying,#181,18.00%,Tremor Shake,70,Ground,#171,16.00%,,,,,0.00%,Sandstorm Shield,****,#176,18.00%,Metallic Harden,***,#319,14.00%,Burrow,#385,8.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E098255F60000015B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Zeode,Bug,Ground,Serrated Slash,80,Bug,#217,18.00%,Mandible Maul,120,Bug,#221,25.00%,Flutter Fury,70,Fairy,#333,12.00%,Searing Strike,55,Fire,#44,15.00%,Metamorphosis Madness,***,#229,10.00%,Draining Kiss,***,#337,5.00%,,,,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E206826F70000015C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Crakead,Ground,Rock,Last Resort,120,Normal,#24,22.00%,Dream Eater,120,Psychic,#203,17.00%,Crawler Clobber,85,Bug,#226,12.00%,Decay Dive,55,Undead,#368,10.00%,Deathly Curse,**,#372,8.00%,Rock Shield,**,#246,8.00%,Acrobatics,#393,10.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E374DF7F80000015D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Sectibush,Grass,Bug,Waterfall Charge,100,Water,#57,18.00%,Solar Beam,100,Grass,#75,16.00%,Snuggle Tackle,70,Normal,#27,18.00%,Bedrock Blast,70,Rock,#243,12.00%,Ancient Power,***,#247,13.00%,Floral Fusion,****,#86,5.00%,,,,Miss,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E4E33C8F90000015E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Multisect,Ground,Bug,Subzero Slash,100,Ice,#112,18.00%,Solar Beam,100,Grass,#75,19.00%,Chrysalid Charge,70,Bug,#225,16.00%,Torrential Tempest,70,Water,#63,14.00%,Sticky Web,**,#228,8.00%,Infestation,****,#230,8.00%,,,,Miss,#1,17.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E651999FA0000015F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Liznyx,Rock,Poison,Obsidian Blast,100,Rock,#238,14.00%,Ground Shatter,100,Ground,#166,19.00%,Venom Pounce,70,Poison,#153,18.00%,Noxious Eruption,85,Poison,#154,20.00%,Acid Rain,***,#157,9.00%,,,,,,,,Miss,#1,20.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E7BFF6AFB00000160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Rockrug,Rock,,Wild Rush,80,Normal,#15,17.00%,Ground Fissure,80,Ground,#425,16.00%,Bedrock Blast,70,Rock,#243,15.00%,Venom Pounce,70,Poison,#153,18.00%,Acid Rain,***,#157,8.00%,Quarry Coffin,****,#248,10.00%,,,,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E92E53BFC00000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Rockore,Rock,Flying,Rocky Rampage,100,Rock,#237,20.00%,Metal Fang,100,Steel,#309,15.00%,Searing Strike,55,Fire,#44,16.00%,Whirlwind Whack,70,Flying,#189,19.00%,Brave Bird,***,#193,11.00%,Roost,*,#191,5.00%,,,,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EA9CB0CFD00000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Boocho,Ghost,Normal,Spectral Beam,50,Ghost,#252,15.00%,Wild Rush,80,Normal,#15,17.00%,Night Terror,70,Ghost,#261,17.00%,Ghostly Guillotine,85,Ghost,#262,16.00%,Soul Drain,***,#265,12.00%,Telekinetic Shield,**,#210,8.00%,Burrow,#385,4.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EC0B0DDFE00000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Boochi,Ghost,Normal,Spectral Beam,50,Ghost,#252,15.00%,Wild Rush,80,Normal,#15,17.00%,Night Terror,70,Ghost,#261,17.00%,Ghostly Guillotine,85,Ghost,#262,16.00%,Soul Drain,***,#265,12.00%,Telekinetic Shield,**,#210,8.00%,Burrow,#385,4.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ED796AEFF00000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,King Cho,Ghost,Normal,Phantom Abyss,125,Ghost,#409,18.00%,Tail Swipe,50,Normal,#9,13.00%,Extreme Speed,85,Normal,#28,18.00%,Night Terror,70,Ghost,#261,16.00%,Ghostly Possession,****,#266,15.00%,,,,,,,,Miss,#1,20.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EEE7C800000000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Queen Chi,Ghost,Normal,Phantom Abyss,125,Ghost,#409,18.00%,Tail Swipe,50,Normal,#9,13.00%,Extreme Speed,85,Normal,#28,18.00%,Night Terror,70,Ghost,#261,16.00%,Ghostly Possession,****,#266,15.00%,,,,,,,,Miss,#1,20.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E0562510100000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Pyrocore,Fire,Ground,Fireball Storm,120,Fire,#42,15.00%,Sand Whip,80,Ground,#163,19.00%,Rock Throw,40,Rock,#241,17.00%,Tremor Shake,70,Ground,#171,16.00%,Sandstorm Shield,****,#176,12.00%,Sand Pit Trap,***,#175,6.00%,,,,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E1C48220200000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Krag,Fire,Ground,Napalm,125,Fire,#398,19.00%,Obsidian Blast,100,Rock,#238,12.00%,Zap Kick,40,Electric,#97,17.00%,Geode Grenade,85,Rock,#244,18.00%,Burn Up,**,#48,10.00%,Molten Maelstrom,***,#49,8.00%,,,,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E332DF30300000168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Temporisle,Grass,Water,Waterfall Charge,100,Water,#57,17.00%,Thorn Shot,80,Grass,#420,16.00%,Torrential Tempest,70,Water,#63,14.00%,Leaf Tornado,70,Grass,#81,15.00%,Seed Scatter,***,#85,11.00%,Briny Blast,****,#68,10.00%,,,,Miss,#1,17.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E4A13C40400000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Swampisle,Grass,Water,Solar Beam,100,Grass,#75,20.00%,Vortex Tsunami,125,Water,#399,18.00%,Artic Chill,55,Ice,#116,15.00%,Drenching Downpour,85,Water,#64,14.00%,Briny Blast,****,#68,12.00%,,,,,,,,Miss,#1,21.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E60F995050000016A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Tempestsong,Grass,Flying,Sparkle Burst,80,Fairy,#434,14.00%,Thorn Shot,80,Grass,#420,16.00%,Talon Tornado,85,Flying,#190,19.00%,Extreme Speed,85,Normal,#28,11.00%,Floral Fusion,****,#86,10.00%,Petal Dance,*,#83,6.00%,Fly,#391,14.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E77DF66060000016B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Flutterfang,Poison,Flying,Sparkle Burst,80,Fairy,#434,14.00%,Poison Spike,80,Poison,#424,18.00%,Talon Tornado,85,Flying,#190,13.00%,Extreme Speed,85,Normal,#28,15.00%,Venemous Vortex,****,#158,10.00%,Toxic Touch,*,#155,6.00%,Fly,#391,14.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E8EC537070000016C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Electroquill,Electric,Flying,Sparkle Burst,80,Fairy,#434,14.00%,Arc Lightning,80,Electric,#421,14.00%,Talon Tornado,85,Flying,#190,15.00%,Extreme Speed,85,Normal,#28,14.00%,Shockwave Shield,****,#104,11.00%,Surge Shield,*,#101,7.00%,Fly,#391,15.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EA5AB08080000016D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Noctoragon,Ghost,Dragon,Phantom Abyss,125,Ghost,#409,14.00%,Mega Blast,110,Normal,#22,15.00%,Dimensional Shredder,85,Dragon,#280,14.00%,Deathly Dismemberment,85,Undead,#370,15.00%,Dragon's Roar,***,#283,10.00%,Soul Drain,***,#265,11.00%,Mirage,#383,9.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EBC90D9090000016E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Ruki,Rock,Water,Rock Shot,80,Rock,#429,18.00%,Aqua Shot,80,Water,#419,20.00%,Geode Grenade,85,Rock,#244,16.00%,Water Whip,55,Water,#62,14.00%,Aqua Veil,***,#67,12.00%,Ancient Power,***,#247,8.00%,,,,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ED376AA0A0000016F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Soniqueak,Psychic,,Teleport Strike,80,Psychic,#199,23.00%,Clap Slap,45,Normal,#8,15.00%,Telepathic Tempest,85,Psychic,#208,14.00%,Aura Sphere Blast,70,Psychic,#207,22.00%,Mind Control,***,#211,10.00%,Dreamy Haze,*,#335,6.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EEA5C7B0B00000170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Psysqueak,Psychic,,Reality Bend,125,Psychic,#406,15.00%,Zen Headbutt,80,Psychic,#200,17.00%,Searing Strike,55,Fire,#44,16.00%,Umbral Uppercut,40,Dark,#295,13.00%,Nocturnal Nightmare,****,#302,13.00%,Thought Scramble,****,#212,8.00%,,,,Miss,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E01424C0C00000171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Solarpsy,Psychic,Fire,Reality Bend,125,Psychic,#406,15.00%,Fire Ball,80,Fire,#418,18.00%,Aura Sphere Blast,70,Psychic,#207,17.00%,Wraith Whip,70,Undead,#369,15.00%,Thought Scramble,****,#212,8.00%,Mind Control,***,#211,7.00%,Illusion,#392,5.00%,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E18281D0D00000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Novapetal,Fairy,Cosmic,Piercing Sparkle,125,Fairy,#413,10.00%,Starlight Burst,80,Cosmic,#435,15.00%,Fairy Strike,55,Fairy,#332,13.00%,Whirlwind Whack,70,Flying,#189,15.00%,Space Time Warp,**,#354,11.00%,Shimmering Symphony,****,#338,13.00%,Fly,#391,5.00%,Miss,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E2F0DEE0E00000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Galactay,Fairy,Cosmic,Piercing Sparkle,125,Fairy,#413,15.00%,Feather Hurricane,50,Flying,#179,12.00%,Crystal Crush,85,Ice,#118,16.00%,Solar Storm,70,Cosmic,#351,13.00%,Cosmic Radiation,***,#355,12.00%,Eclipse Edge,*,#353,10.00%,Evade,#375,7.00%,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E45F3BF0F00000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Betapoise,Water,Fairy,Glittering Sweep,80,Fairy,#326,15.00%,Tidal Wave,80,Water,#55,14.00%,Fairy Strike,55,Fairy,#332,18.00%,Torrential Tempest,70,Water,#63,18.00%,Seafoam Shield,*,#65,10.00%,Briny Blast,****,#68,14.00%,,,,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E5CD9901000000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Galaqua,Water,Fairy,Whirlpool Vortex,120,Water,#60,14.00%,Zap Cannon,80,Electric,#91,15.00%,Flutter Fury,70,Fairy,#333,17.00%,Pixie Power,40,Fairy,#331,16.00%,Shimmering Symphony,****,#338,15.00%,Scale Armour,**,#282,8.00%,Dive,#387,4.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E73BF611100000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Mermother,Water,Grass,Aqua Shot,80,Water,#419,16.00%,Radiant Ray,100,Fairy,#328,16.00%,Artic Chill,55,Ice,#116,12.00%,Torrential Tempest,70,Water,#63,19.00%,Aqua Veil,***,#67,13.00%,Bubble Barrier,**,#66,10.00%,,,,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E8AA5321200000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Hedglord,Steel,Fighting,Titan Steel Tempest,120,Steel,#312,18.00%,Iron Strike,100,Fighting,#130,12.00%,Bolt Blade,70,Steel,#315,16.00%,Chlorophyll Charge,85,Grass,#82,11.00%,Guard Up,***,#139,10.00%,Metallic Harden,***,#319,14.00%,,,,Miss,#1,19.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EA18B031300000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Nebuling,Cosmic,Dragonling,Dragonfire Fury,80,Dragon,#271,16.00%,Heat Wave,50,Fire,#35,11.00%,Solar Storm,70,Cosmic,#351,18.00%,Psychic Surge,55,Psychic,#206,16.00%,Dragon's Roar,***,#283,12.00%,Cosmic Radiation,***,#355,17.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EB870D41400000179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Vortexwing,Cosmic,Dragonling,Dragonic Dive,80,Dragon,#431,19.00%,Cosmic Ray Beam,100,Cosmic,#345,13.00%,Aurora Blast,55,Cosmic,#350,15.00%,Aura Sphere Blast,70,Psychic,#207,19.00%,Tailwind Boost,**,#192,13.00%,Dragon's Roar,***,#283,11.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ECF56A5150000017A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Ghoulish,Undead,Water,Touch of Death,125,Undead,#414,10.00%,Necro Blast,80,Undead,#436,16.00%,Water Gun,50,Water,#53,16.00%,Jet Strike,55,Normal,#26,15.00%,Screech,***,#31,15.00%,Venemous Vortex,****,#158,13.00%,,,,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EE63C76160000017B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Fearfin,Undead,Water,Touch of Death,125,Undead,#414,11.00%,Corpse Explosion,80,Undead,#361,15.00%,Wraith Whip,70,Undead,#369,17.00%,Steel Swipe,55,Steel,#314,12.00%,Aqua Veil,***,#67,12.00%,Necromancer's Grasp,***,#373,10.00%,Decoy,#384,7.00%,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EFD2247170000017C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Zenithclaw,Grass,Electric,Spark Discharge,30,Electric,#87,20.00%,Grass Whirlwind,50,Grass,#71,7.00%,Spark Shuriken,55,Electric,#98,15.00%,Blossom Blast,40,Grass,#79,10.00%,Floral Fusion,****,#86,19.00%,Shockwave Shield,****,#104,19.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E140818180000017D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Raptile,Grass,Electric,Bramble Barrage,80,Grass,#73,12.00%,Thunderclap Crash,100,Electric,#94,19.00%,Chlorophyll Charge,85,Grass,#82,22.00%,Electro Ball,70,Electric,#99,19.00%,Magnet Wave,**,#102,6.00%,Petal Dance,*,#83,7.00%,,,,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E2AEDE9190000017E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Bearicity,Cosmic,Electric,Plasma Burst,50,Electric,#90,22.00%,Interdimensional Rift,80,Cosmic,#343,7.00%,Spark Shuriken,55,Electric,#98,4.00%,Lunar Wave,40,Cosmic,#349,7.00%,Aurora Borealis,****,#356,21.00%,Shockwave Shield,****,#104,19.00%,,,,Miss,#1,20.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E41D3BA1A0000017F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Astrazorb,Cosmic,Electric,Portal Slam,80,Cosmic,#344,17.00%,Electro Storm,100,Electric,#93,14.00%,Electro Ball,70,Electric,#99,29.00%,Aurora Blast,55,Cosmic,#350,15.00%,Cosmic Radiation,***,#355,5.00%,Thunderous Roar,***,#103,6.00%,,,,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E58B98B1B00000180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Starpulse,Cosmic,Electric,Dimensional Lazer,125,Cosmic,#396,18.00%,Thunder Strike,50,Electric,#89,16.00%,Solar Storm,70,Cosmic,#351,8.00%,Aura Sphere Blast,70,Psychic,#207,10.00%,Shockwave Shield,****,#104,13.00%,Cosmic Radiation,***,#355,11.00%,Mirage,#383,12.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E6F9F5C1C00000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Porrowing,Flying,,Wing Slash,50,Flying,#180,8.00%,Aerial Assault,80,Flying,#181,19.00%,Cyclone Kick,55,Flying,#188,9.00%,Dive Tackle,40,Flying,#187,6.00%,Feathered Fling,****,#194,25.00%,Roost,*,#191,20.00%,,,,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E86852D1D00000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Pulclaw,Flying,Psychic,Psybeam Burst,50,Psychic,#197,7.00%,Aerial Assault,80,Flying,#181,17.00%,Talon Tornado,85,Flying,#190,24.00%,Aura Sphere Blast,70,Psychic,#207,13.00%,Thought Scramble,****,#212,12.00%,Tailwind Boost,**,#192,12.00%,,,,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E9D6AFE1E00000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Lunarawk,Flying,Dark,Aeroblast,120,Flying,#186,14.00%,Dark Void Vortex,100,Dark,#292,20.00%,Whirlwind Whack,70,Flying,#189,9.00%,Obilivion Orb,70,Dark,#297,13.00%,Roost,*,#191,20.00%,Brave Bird,***,#193,10.00%,,,,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EB450CF1F00000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Noctail,Grass,,Roots Below,125,Grass,#400,12.00%,Foliage Frenzy,50,Grass,#72,14.00%,Blossom Blast,40,Grass,#79,9.00%,Pollen Puff,55,Grass,#80,9.00%,Floral Fusion,****,#86,26.00%,Root Rend,**,#84,18.00%,,,0.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ECB36A02000000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Wolforrest,Dark,Grass,Solar Beam,100,Grass,#75,12.00%,Midnight Maul,80,Dark,#289,15.00%,Obilivion Orb,70,Dark,#297,12.00%,Chlorophyll Charge,85,Grass,#82,21.00%,Dark Whispers,**,#300,14.00%,Floral Fusion,****,#86,10.00%,,,0.00%,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EE21C712100000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Giganoc,Dark,Grass,Darkness Plunge,125,Dark,#411,21.00%,Dark Energy Blast,100,Dark,#291,25.00%,Leaf Tornado,70,Grass,#81,7.00%,Eternal Nightfall,85,Dark,#298,5.00%,Frighten,*,#299,7.00%,Seed Scatter,***,#85,13.00%,Detect,#390,11.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EF902422200000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Zardchar,Dragonling,Fire,Fire Ball,80,Fire,#418,14.00%,Whitefire,125,Dragon,#410,17.00%,Searing Strike,55,Fire,#44,12.00%,Infernal Explosion,85,Fire,#46,13.00%,Burn Up,**,#48,12.00%,Pheonix Fury,****,#50,8.00%,Counter,#389,11.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E0FE8132300000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Kooked,Undead,,Scratch,30,Normal,#4,6.00%,Tombstone Tremor,80,Undead,#362,14.00%,Ghoulish Grab,40,Undead,#367,12.00%,Deathly Dismemberment,85,Undead,#370,22.00%,Deathly Curse,**,#372,8.00%,Death's Dominion,****,#374,14.00%,Protect,#377,9.00%,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E26CDE42400000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Kreeped,Ground,Undead,Sandstorm Fury,80,Ground,#164,14.00%,Necrotic Nova,120,Undead,#365,12.00%,Talon Tornado,85,Flying,#190,13.00%,Deathly Dismemberment,85,Undead,#370,18.00%,Necromancer's Grasp,***,#373,12.00%,Death's Dominion,****,#374,8.00%,,,,Miss,#1,23.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E3DB3B5250000018A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
